Title:,"Time Series, Area-Averaged of Dust Surface Mass Concentration - PM 2.5, time average hourly 0.5 x 0.625 (hourly)"
User Start Date:,1999-01-01T00:00:00Z
User End Date:,2025-10-10T23:59:59Z
User Bounding Box:,"69.1,41.15,69.45,41.4"
Data Bounding Box:,"69.375,41.5,69.375,41.5"
URL to Reproduce Results:,"https://giovanni.gsfc.nasa.gov/giovanni/#service=ArAvTs&starttime=1999-01-01T00:00:00Z&endtime=2025-10-10T23:59:59Z&bbox=69.1,41.15,69.45,41.4&data=M2T1NXAER_5_12_4_DUSMASS25&dataKeyword=dusmass25&portal=GIOVANNI&format=json"
Fill Value (mean_M2T1NXAER_5_12_4_DUSMASS25):, 1000000000000000

time, mean_M2T1NXAER_5_12_4_DUSMASS25
2000-10-21 14:30:00,5.91353455e-09
2000-10-21 15:30:00,5.76983439e-09
2000-10-21 16:30:00,5.90989657e-09
2000-10-21 17:30:00,6.10270945e-09
2000-10-21 18:30:00,6.16637408e-09
2000-10-21 19:30:00,5.97901817e-09
2000-10-21 20:30:00,5.53700374e-09
2000-10-21 21:30:00,5.04405762e-09
2000-10-21 22:30:00,4.65843186e-09
2000-10-21 23:30:00,4.30009095e-09
2000-10-22 00:30:00,3.96721589e-09
2000-10-22 01:30:00,3.62433639e-09
2000-10-22 02:30:00,3.31510819e-09
2000-10-22 03:30:00,2.89583113e-09
2000-10-22 04:30:00,3.06954462e-09
2000-10-22 05:30:00,4.13456291e-09
2000-10-22 06:30:00,5.82622306e-09
2000-10-22 07:30:00,5.66615199e-09
2000-10-22 08:30:00,5.62249669e-09
2000-10-22 09:30:00,8.03993316e-09
2000-10-22 10:30:00,8.02902012e-09
2000-10-22 11:30:00,8.29823144e-09
2000-10-22 12:30:00,8.93851393e-09
2000-10-22 13:30:00,9.60426405e-09
2000-10-22 14:30:00,9.79343895e-09
2000-10-22 15:30:00,9.22955223e-09
2000-10-22 16:30:00,8.16726242e-09
2000-10-22 17:30:00,7.08132575e-09
2000-10-22 18:30:00,6.22276275e-09
2000-10-22 19:30:00,5.61703928e-09
2000-10-22 20:30:00,5.1331881e-09
2000-10-22 21:30:00,4.73664841e-09
2000-10-22 22:30:00,4.44924808e-09
2000-10-22 23:30:00,4.31282388e-09
2000-10-23 00:30:00,4.28553903e-09
2000-10-23 01:30:00,4.32919478e-09
2000-10-23 02:30:00,4.54565496e-09
2000-10-23 03:30:00,4.99312591e-09
2000-10-23 04:30:00,6.47742127e-09
2000-10-23 05:30:00,7.72706699e-09
2000-10-23 06:30:00,1.26601662e-08
2000-10-23 07:30:00,1.37115421e-08
2000-10-23 08:30:00,1.43736543e-08
2000-10-23 09:30:00,1.44682417e-08
2000-10-23 10:30:00,1.44900696e-08
2000-10-23 11:30:00,1.4599209e-08
2000-10-23 12:30:00,1.44354999e-08
2000-10-23 13:30:00,1.43409125e-08
2000-10-23 14:30:00,1.4595571e-08
2000-10-23 15:30:00,1.52285793e-08
2000-10-23 16:30:00,1.60434865e-08
2000-10-23 17:30:00,1.67856342e-08
2000-10-23 18:30:00,1.72294676e-08
2000-10-23 19:30:00,1.72221917e-08
2000-10-23 20:30:00,1.68365659e-08
2000-10-23 21:30:00,1.64218363e-08
2000-10-23 22:30:00,1.62253855e-08
2000-10-23 23:30:00,1.62326614e-08
2000-10-24 00:30:00,1.62399374e-08
2000-10-24 01:30:00,1.62035576e-08
2000-10-24 02:30:00,1.60725904e-08
2000-10-24 03:30:00,1.57233444e-08
2000-10-24 04:30:00,1.54250301e-08
2000-10-24 05:30:00,1.52867869e-08
2000-10-24 06:30:00,1.90048013e-08
2000-10-24 07:30:00,2.42944225e-08
2000-10-24 08:30:00,4.92873369e-08
2000-10-24 09:30:00,4.35247784e-08
2000-10-24 10:30:00,3.80969141e-08
2000-10-24 11:30:00,3.5535777e-08
2000-10-24 12:30:00,3.43861757e-08
2000-10-24 13:30:00,3.5186531e-08
2000-10-24 14:30:00,3.69327608e-08
2000-10-24 15:30:00,3.70491762e-08
2000-10-24 16:30:00,3.38477548e-08
2000-10-24 17:30:00,2.8499926e-08
2000-10-24 18:30:00,2.25918484e-08
2000-10-24 19:30:00,1.69820851e-08
2000-10-24 20:30:00,1.26528903e-08
2000-10-24 21:30:00,9.82254278e-09
2000-10-24 22:30:00,8.18181434e-09
2000-10-24 23:30:00,7.37418349e-09
2000-10-25 00:30:00,7.07950676e-09
2000-10-25 01:30:00,6.98491931e-09
2000-10-25 02:30:00,6.93035052e-09
2000-10-25 03:30:00,6.77573553e-09
2000-10-25 04:30:00,8.0508471e-09
2000-10-25 05:30:00,7.4323907e-09
2000-10-25 06:30:00,1.13104761e-08
2000-10-25 07:30:00,1.02845661e-08
2000-10-25 08:30:00,9.7497832e-09
2000-10-25 09:30:00,9.38234734e-09
2000-10-25 10:30:00,9.29503585e-09
2000-10-25 11:30:00,9.66610969e-09
2000-10-25 12:30:00,1.06701918e-08
2000-10-25 13:30:00,1.18816388e-08
2000-10-25 14:30:00,1.23036443e-08
2000-10-25 15:30:00,1.15651346e-08
2000-10-25 16:30:00,1.04992068e-08
2000-10-25 17:30:00,9.81162973e-09
2000-10-25 18:30:00,9.42236511e-09
2000-10-25 19:30:00,9.05129127e-09
2000-10-25 20:30:00,8.71659722e-09
2000-10-25 21:30:00,8.58926796e-09
2000-10-25 22:30:00,8.59654392e-09
2000-10-25 23:30:00,8.69113137e-09
2000-10-26 00:30:00,8.88394425e-09
2000-10-26 01:30:00,9.10949893e-09
2000-10-26 02:30:00,9.25138011e-09
2000-10-26 03:30:00,9.17862053e-09
2000-10-26 04:30:00,8.13815859e-09
2000-10-26 05:30:00,7.43420969e-09
2000-10-26 06:30:00,1.5097612e-08
2000-10-26 07:30:00,1.21508492e-08
2000-10-26 08:30:00,1.10412657e-08
2000-10-26 09:30:00,1.02336344e-08
2000-10-26 10:30:00,9.68066161e-09
2000-10-26 11:30:00,9.13132681e-09
2000-10-26 12:30:00,8.38190317e-09
2000-10-26 13:30:00,7.78163667e-09
2000-10-26 14:30:00,7.59609975e-09
2000-10-26 15:30:00,7.72706699e-09
2000-10-26 16:30:00,7.98900146e-09
2000-10-26 17:30:00,8.28731572e-09
2000-10-26 18:30:00,8.71295924e-09
2000-10-26 19:30:00,9.58607416e-09
2000-10-26 20:30:00,1.07502274e-08
2000-10-26 21:30:00,1.1837983e-08
2000-10-26 22:30:00,1.2700184e-08
2000-10-26 23:30:00,1.30748958e-08
2000-10-27 00:30:00,1.30094131e-08
2000-10-27 01:30:00,1.28820838e-08
2000-10-27 02:30:00,1.28347901e-08
2000-10-27 03:30:00,1.27838584e-08
2000-10-27 04:30:00,1.26456152e-08
2000-10-27 05:30:00,1.2143575e-08
2000-10-27 06:30:00,1.10194405e-08
2000-10-27 07:30:00,9.48785228e-09
2000-10-27 08:30:00,8.66203109e-09
2000-10-27 09:30:00,8.46194315e-09
2000-10-27 10:30:00,8.60382432e-09
2000-10-27 11:30:00,8.90213858e-09
2000-10-27 12:30:00,9.26593735e-09
2000-10-27 13:30:00,9.29504562e-09
2000-10-27 14:30:00,8.78210304e-09
2000-10-27 15:30:00,8.01446731e-09
2000-10-27 16:30:00,7.42147677e-09
2000-10-27 17:30:00,7.05949788e-09
2000-10-27 18:30:00,6.88669388e-09
2000-10-27 19:30:00,6.87396096e-09
2000-10-27 20:30:00,6.85577106e-09
2000-10-27 21:30:00,6.79574486e-09
2000-10-27 22:30:00,6.79574486e-09
2000-10-27 23:30:00,6.85213442e-09
2000-10-28 00:30:00,6.96672942e-09
2000-10-28 01:30:00,7.1067916e-09
2000-10-28 02:30:00,7.22684534e-09
2000-10-28 03:30:00,7.2777766e-09
2000-10-28 04:30:00,7.95262167e-09
2000-10-28 05:30:00,9.45510692e-09
2000-10-28 06:30:00,8.42192094e-09
2000-10-28 07:30:00,8.76389095e-09
2000-10-28 08:30:00,8.9094101e-09
2000-10-28 09:30:00,9.04037734e-09
2000-10-28 10:30:00,9.25501809e-09
2000-10-28 11:30:00,9.6479198e-09
2000-10-28 12:30:00,1.01499609e-08
2000-10-28 13:30:00,1.04919309e-08
2000-10-28 14:30:00,1.03464117e-08
2000-10-28 15:30:00,9.80435289e-09
2000-10-28 16:30:00,9.22227628e-09
2000-10-28 17:30:00,8.81846063e-09
2000-10-28 18:30:00,8.61473382e-09
2000-10-28 19:30:00,8.54561222e-09
2000-10-28 20:30:00,8.59290594e-09
2000-10-28 21:30:00,8.71295924e-09
2000-10-28 22:30:00,8.8730312e-09
2000-10-28 23:30:00,9.01855035e-09
2000-10-29 00:30:00,9.13860276e-09
2000-10-29 01:30:00,9.24410415e-09
2000-10-29 02:30:00,9.30959043e-09
2000-10-29 03:30:00,9.36415745e-09
2000-10-29 04:30:00,9.5278665e-09
2000-10-29 05:30:00,9.77524905e-09
2000-10-29 06:30:00,7.72342901e-09
2000-10-29 07:30:00,8.26548785e-09
2000-10-29 08:30:00,8.52014637e-09
2000-10-29 09:30:00,8.82937456e-09
2000-10-29 10:30:00,9.01127351e-09
2000-10-29 11:30:00,9.10222298e-09
2000-10-29 12:30:00,9.1495167e-09
2000-10-29 13:30:00,9.16770659e-09
2000-10-29 14:30:00,9.21136234e-09
2000-10-29 15:30:00,9.4587449e-09
2000-10-29 16:30:00,9.99716576e-09
2000-10-29 17:30:00,1.06156222e-08
2000-10-29 18:30:00,1.0993972e-08
2000-10-29 19:30:00,1.0986696e-08
2000-10-29 20:30:00,1.09139364e-08
2000-10-29 21:30:00,1.1841621e-08
2000-10-29 22:30:00,1.49520947e-08
2000-10-29 23:30:00,1.90775644e-08
2000-10-30 00:30:00,2.30793376e-08
2000-10-30 01:30:00,2.66591158e-08
2000-10-30 02:30:00,2.94821962e-08
2000-10-30 03:30:00,3.19414539e-08
2000-10-30 04:30:00,3.45607987e-08
2000-10-30 05:30:00,3.22033884e-08
2000-10-30 06:30:00,2.20607035e-08
2000-10-30 07:30:00,1.96087058e-08
2000-10-30 08:30:00,1.83499651e-08
2000-10-30 09:30:00,1.77606125e-08
2000-10-30 10:30:00,1.73095032e-08
2000-10-30 11:30:00,1.71348802e-08
2000-10-30 12:30:00,1.71421561e-08
2000-10-30 13:30:00,1.69457053e-08
2000-10-30 14:30:00,1.66255631e-08
2000-10-30 15:30:00,1.63272489e-08
2000-10-30 16:30:00,1.60580385e-08
2000-10-30 17:30:00,1.55996531e-08
2000-10-30 18:30:00,1.48102117e-08
2000-10-30 19:30:00,1.38206815e-08
2000-10-30 20:30:00,1.28457032e-08
2000-10-30 21:30:00,1.19580363e-08
2000-10-30 22:30:00,1.11249392e-08
2000-10-30 23:30:00,1.0291842e-08
2000-10-31 00:30:00,9.50603862e-09
2000-10-31 01:30:00,8.89849616e-09
2000-10-31 02:30:00,8.33824743e-09
2000-10-31 03:30:00,7.63611752e-09
2000-10-31 04:30:00,7.62884156e-09
2000-10-31 05:30:00,7.13407644e-09
2000-10-31 06:30:00,7.70887709e-09
2000-10-31 07:30:00,7.6906872e-09
2000-10-31 08:30:00,7.61065166e-09
2000-10-31 09:30:00,6.87396096e-09
2000-10-31 10:30:00,5.94809535e-09
2000-10-31 11:30:00,4.62932803e-09
2000-10-31 12:30:00,3.44698492e-09
2000-10-31 13:30:00,2.83034751e-09
2000-10-31 14:30:00,2.5238478e-09
2000-10-31 15:30:00,2.35468178e-09
2000-10-31 16:30:00,2.24372343e-09
2000-10-31 17:30:00,2.14822649e-09
2000-10-31 18:30:00,2.04636308e-09
2000-10-31 19:30:00,2.04363459e-09
2000-10-31 20:30:00,2.23280949e-09
2000-10-31 21:30:00,2.62025424e-09
2000-10-31 22:30:00,3.16958904e-09
2000-10-31 23:30:00,3.92901711e-09
2000-11-01 00:30:00,4.73664841e-09
2000-11-01 01:30:00,5.38057066e-09
2000-11-01 02:30:00,6.08997652e-09
2000-11-01 03:30:00,6.43194653e-09
2000-11-01 04:30:00,5.19321475e-09
2000-11-01 05:30:00,4.50199877e-09
2000-11-01 06:30:00,1.02372724e-08
2000-11-01 07:30:00,9.06584319e-09
2000-11-01 08:30:00,8.41828296e-09
2000-11-01 09:30:00,7.94898369e-09
2000-11-01 10:30:00,7.6724973e-09
2000-11-01 11:30:00,7.8107405e-09
2000-11-01 12:30:00,8.31641955e-09
2000-11-01 13:30:00,8.73842509e-09
2000-11-01 14:30:00,8.69476935e-09
2000-11-01 15:30:00,8.26184987e-09
2000-11-01 16:30:00,7.69796316e-09
2000-11-01 17:30:00,7.2268449e-09
2000-11-01 18:30:00,6.91034074e-09
2000-11-01 19:30:00,6.72298484e-09
2000-11-01 20:30:00,6.61384547e-09
2000-11-01 21:30:00,6.50288712e-09
2000-11-01 22:30:00,6.32462616e-09
2000-11-01 23:30:00,6.0426828e-09
2000-11-02 00:30:00,5.66251401e-09
2000-11-02 01:30:00,5.23868948e-09
2000-11-02 02:30:00,4.86033969e-09
2000-11-02 03:30:00,4.56020643e-09
2000-11-02 04:30:00,4.634785e-09
2000-11-02 05:30:00,4.26189217e-09
2000-11-02 06:30:00,1.15105649e-08
2000-11-02 07:30:00,1.06156222e-08
2000-11-02 08:30:00,9.94623406e-09
2000-11-02 09:30:00,9.26229404e-09
2000-11-02 10:30:00,8.62200977e-09
2000-11-02 11:30:00,8.05812306e-09
2000-11-02 12:30:00,7.51242624e-09
2000-11-02 13:30:00,7.07404979e-09
2000-11-02 14:30:00,6.80302037e-09
2000-11-02 15:30:00,6.71388989e-09
2000-11-02 16:30:00,6.81393431e-09
2000-11-02 17:30:00,7.08314474e-09
2000-11-02 18:30:00,7.49787432e-09
2000-11-02 19:30:00,8.04357114e-09
2000-11-02 20:30:00,8.76025297e-09
2000-11-02 21:30:00,9.66247171e-09
2000-11-02 22:30:00,1.06811058e-08
2000-11-02 23:30:00,1.17288437e-08
2000-11-03 00:30:00,1.27292878e-08
2000-11-03 01:30:00,1.36133167e-08
2000-11-03 02:30:00,1.43227226e-08
2000-11-03 03:30:00,1.48938852e-08
2000-11-03 04:30:00,1.5446858e-08
2000-11-03 05:30:00,1.61817297e-08
2000-11-03 06:30:00,1.48793333e-08
2000-11-03 07:30:00,1.56724127e-08
2000-11-03 08:30:00,1.64945959e-08
2000-11-03 09:30:00,1.70039129e-08
2000-11-03 10:30:00,1.72440195e-08
2000-11-03 11:30:00,1.68365659e-08
2000-11-03 12:30:00,1.58033799e-08
2000-11-03 13:30:00,1.46501407e-08
2000-11-03 14:30:00,1.41262717e-08
2000-11-03 15:30:00,1.46392267e-08
2000-11-03 16:30:00,1.58179319e-08
2000-11-03 17:30:00,1.70039129e-08
2000-11-03 18:30:00,1.78915798e-08
2000-11-03 19:30:00,1.84663804e-08
2000-11-03 20:30:00,1.88229023e-08
2000-11-03 21:30:00,1.89829734e-08
2000-11-03 22:30:00,1.9048457e-08
2000-11-03 23:30:00,1.89975253e-08
2000-11-04 00:30:00,1.88301783e-08
2000-11-04 01:30:00,1.86337274e-08
2000-11-04 02:30:00,1.84736564e-08
2000-11-04 03:30:00,1.83354132e-08
2000-11-04 04:30:00,1.79788913e-08
2000-11-04 05:30:00,1.74695742e-08
2000-11-04 06:30:00,1.33295543e-08
2000-11-04 07:30:00,1.25437509e-08
2000-11-04 08:30:00,1.24673534e-08
2000-11-04 09:30:00,1.23945938e-08
2000-11-04 10:30:00,1.22890924e-08
2000-11-04 11:30:00,1.20853656e-08
2000-11-04 12:30:00,1.16924639e-08
2000-11-04 13:30:00,1.13032002e-08
2000-11-04 14:30:00,1.12486305e-08
2000-11-04 15:30:00,1.16306182e-08
2000-11-04 16:30:00,1.19434844e-08
2000-11-04 17:30:00,1.20926416e-08
2000-11-04 18:30:00,1.23145583e-08
2000-11-04 19:30:00,1.24637154e-08
2000-11-04 20:30:00,1.26165105e-08
2000-11-04 21:30:00,1.3038516e-08
2000-11-04 22:30:00,1.33550202e-08
2000-11-04 23:30:00,1.34677975e-08
2000-11-05 00:30:00,1.38134055e-08
2000-11-05 01:30:00,1.58979674e-08
2000-11-05 02:30:00,1.6814738e-08
2000-11-05 03:30:00,1.73531589e-08
2000-11-05 04:30:00,1.70330168e-08
2000-11-05 05:30:00,1.56578608e-08
2000-11-05 06:30:00,1.44573278e-08
2000-11-05 07:30:00,1.46610546e-08
2000-11-05 08:30:00,1.43663783e-08
2000-11-05 09:30:00,1.41371856e-08
2000-11-05 10:30:00,1.41153578e-08
2000-11-05 11:30:00,1.3900717e-08
2000-11-05 12:30:00,1.36788003e-08
2000-11-05 13:30:00,1.36933522e-08
2000-11-05 14:30:00,1.39298209e-08
2000-11-05 15:30:00,1.42936187e-08
2000-11-05 16:30:00,1.49811967e-08
2000-11-05 17:30:00,1.58979674e-08
2000-11-05 18:30:00,1.68074621e-08
2000-11-05 19:30:00,1.75859896e-08
2000-11-05 20:30:00,1.80807547e-08
2000-11-05 21:30:00,1.82408257e-08
2000-11-05 22:30:00,1.81607902e-08
2000-11-05 23:30:00,1.79570634e-08
2000-11-06 00:30:00,1.7680577e-08
2000-11-06 01:30:00,1.7338607e-08
2000-11-06 02:30:00,1.69238774e-08
2000-11-06 03:30:00,1.648732e-08
2000-11-06 04:30:00,1.56869646e-08
2000-11-06 05:30:00,1.41990313e-08
2000-11-06 06:30:00,1.35769369e-08
2000-11-06 07:30:00,1.19216566e-08
2000-11-06 08:30:00,1.07393134e-08
2000-11-06 09:30:00,9.91349225e-09
2000-11-06 10:30:00,9.41508915e-09
2000-11-06 11:30:00,9.19681042e-09
2000-11-06 12:30:00,8.96761776e-09
2000-11-06 13:30:00,8.84756446e-09
2000-11-06 14:30:00,8.88030627e-09
2000-11-06 15:30:00,8.99308361e-09
2000-11-06 16:30:00,9.06584319e-09
2000-11-06 17:30:00,9.04037734e-09
2000-11-06 18:30:00,8.94215191e-09
2000-11-06 19:30:00,8.86211637e-09
2000-11-06 20:30:00,8.85484042e-09
2000-11-06 21:30:00,8.94578989e-09
2000-11-06 22:30:00,9.17862053e-09
2000-11-06 23:30:00,9.56788426e-09
2000-11-07 00:30:00,9.957148e-09
2000-11-07 01:30:00,1.03536877e-08
2000-11-07 02:30:00,1.08848326e-08
2000-11-07 03:30:00,1.15178409e-08
2000-11-07 04:30:00,1.20635377e-08
2000-11-07 05:30:00,1.20671757e-08
2000-11-07 06:30:00,1.23072823e-08
2000-11-07 07:30:00,1.22272468e-08
2000-11-07 08:30:00,1.23945938e-08
2000-11-07 09:30:00,1.52940629e-08
2000-11-07 10:30:00,1.60216587e-08
2000-11-07 11:30:00,1.81607902e-08
2000-11-07 12:30:00,2.15150067e-08
2000-11-07 13:30:00,2.26064003e-08
2000-11-07 14:30:00,2.21552909e-08
2000-11-07 15:30:00,2.34504114e-08
2000-11-07 16:30:00,2.42653186e-08
2000-11-07 17:30:00,2.5407644e-08
2000-11-07 18:30:00,2.63389666e-08
2000-11-07 19:30:00,2.67682481e-08
2000-11-07 20:30:00,2.66736606e-08
2000-11-07 21:30:00,2.65645212e-08
2000-11-07 22:30:00,2.68046279e-08
2000-11-07 23:30:00,2.65790732e-08
2000-11-08 00:30:00,2.55895429e-08
2000-11-08 01:30:00,2.47455318e-08
2000-11-08 02:30:00,2.53639882e-08
2000-11-08 03:30:00,2.98459781e-08
2000-11-08 04:30:00,3.0035153e-08
2000-11-08 05:30:00,2.96204234e-08
2000-11-08 06:30:00,2.95840437e-08
2000-11-08 07:30:00,2.8659997e-08
2000-11-08 08:30:00,2.73139449e-08
2000-11-08 09:30:00,2.59678927e-08
2000-11-08 10:30:00,2.52111931e-08
2000-11-08 11:30:00,2.50947778e-08
2000-11-08 12:30:00,2.56186468e-08
2000-11-08 13:30:00,2.57714419e-08
2000-11-08 14:30:00,2.49856384e-08
2000-11-08 15:30:00,2.33922037e-08
2000-11-08 16:30:00,2.16459739e-08
2000-11-08 17:30:00,2.03799573e-08
2000-11-08 18:30:00,1.97178451e-08
2000-11-08 19:30:00,1.95068424e-08
2000-11-08 20:30:00,1.92376319e-08
2000-11-08 21:30:00,1.87210389e-08
2000-11-08 22:30:00,1.79425115e-08
2000-11-08 23:30:00,1.68074621e-08
2000-11-09 00:30:00,1.53740984e-08
2000-11-09 01:30:00,1.3729732e-08
2000-11-09 02:30:00,1.2016244e-08
2000-11-09 03:30:00,1.0299118e-08
2000-11-09 04:30:00,1.16124284e-08
2000-11-09 05:30:00,1.22709025e-08
2000-11-09 06:30:00,2.25772965e-08
2000-11-09 07:30:00,1.88665581e-08
2000-11-09 08:30:00,1.70257408e-08
2000-11-09 09:30:00,1.5963451e-08
2000-11-09 10:30:00,1.56724127e-08
2000-11-09 11:30:00,1.60507625e-08
2000-11-09 12:30:00,1.5788828e-08
2000-11-09 13:30:00,1.38206815e-08
2000-11-09 14:30:00,1.12268026e-08
2000-11-09 15:30:00,9.46602086e-09
2000-11-09 16:30:00,8.63656169e-09
2000-11-09 17:30:00,8.25821189e-09
2000-11-09 18:30:00,7.8798621e-09
2000-11-09 19:30:00,7.31051841e-09
2000-11-09 20:30:00,6.53562893e-09
2000-11-09 21:30:00,5.76983439e-09
2000-11-09 22:30:00,5.04405762e-09
2000-11-09 23:30:00,4.38740244e-09
2000-11-10 00:30:00,3.82715371e-09
2000-11-10 01:30:00,3.38332029e-09
2000-11-10 02:30:00,3.03043635e-09
2000-11-10 03:30:00,2.77759682e-09
2000-11-10 04:30:00,3.22324922e-09
2000-11-10 05:30:00,3.81260179e-09
2000-11-10 06:30:00,9.79707693e-09
2000-11-10 07:30:00,8.07631295e-09
2000-11-10 08:30:00,7.3978299e-09
2000-11-10 09:30:00,6.90852175e-09
2000-11-10 10:30:00,6.58292265e-09
2000-11-10 11:30:00,6.51562004e-09
2000-11-10 12:30:00,6.99401426e-09
2000-11-10 13:30:00,7.51606422e-09
2000-11-10 14:30:00,7.59609975e-09
2000-11-10 15:30:00,7.39419193e-09
2000-11-10 16:30:00,7.13589543e-09
2000-11-10 17:30:00,6.91579771e-09
2000-11-10 18:30:00,6.77209755e-09
2000-11-10 19:30:00,6.71388989e-09
2000-11-10 20:30:00,6.80302037e-09
2000-11-10 21:30:00,7.0904207e-09
2000-11-10 22:30:00,7.6215656e-09
2000-11-10 23:30:00,8.3418854e-09
2000-11-11 00:30:00,8.91668606e-09
2000-11-11 01:30:00,9.22955223e-09
2000-11-11 02:30:00,9.42964107e-09
2000-11-11 03:30:00,9.71340341e-09
2000-11-11 04:30:00,1.03427737e-08
2000-11-11 05:30:00,1.1841621e-08
2000-11-11 06:30:00,1.29512046e-08
2000-11-11 07:30:00,1.32349669e-08
2000-11-11 08:30:00,1.34568836e-08
2000-11-11 09:30:00,1.38788891e-08
2000-11-11 10:30:00,1.43263605e-08
2000-11-11 11:30:00,1.47410901e-08
2000-11-11 12:30:00,1.49957486e-08
2000-11-11 13:30:00,1.65673555e-08
2000-11-11 14:30:00,1.78260962e-08
2000-11-11 15:30:00,1.74768502e-08
2000-11-11 16:30:00,1.63490768e-08
2000-11-11 17:30:00,1.5963451e-08
2000-11-11 18:30:00,1.69093255e-08
2000-11-11 19:30:00,2.02126103e-08
2000-11-11 20:30:00,2.38505891e-08
2000-11-11 21:30:00,2.66736606e-08
2000-11-11 22:30:00,2.98896339e-08
2000-11-11 23:30:00,3.08791641e-08
2000-11-12 00:30:00,3.18541424e-08
2000-11-12 01:30:00,3.41970008e-08
2000-11-12 02:30:00,3.58122634e-08
2000-11-12 03:30:00,3.55503289e-08
2000-11-12 04:30:00,3.23925633e-08
2000-11-12 05:30:00,2.89583113e-08
2000-11-12 06:30:00,2.71975296e-08
2000-11-12 07:30:00,2.44253897e-08
2000-11-12 08:30:00,2.25918484e-08
2000-11-12 09:30:00,2.09911377e-08
2000-11-12 10:30:00,1.98051566e-08
2000-11-12 11:30:00,1.92740117e-08
2000-11-12 12:30:00,1.93103915e-08
2000-11-12 13:30:00,1.92667358e-08
2000-11-12 14:30:00,1.91357685e-08
2000-11-12 15:30:00,1.89975253e-08
2000-11-12 16:30:00,1.83936208e-08
2000-11-12 17:30:00,1.68583938e-08
2000-11-12 18:30:00,1.46392267e-08
2000-11-12 19:30:00,1.23727659e-08
2000-11-12 20:30:00,1.05719664e-08
2000-11-12 21:30:00,9.47329681e-09
2000-11-12 22:30:00,8.94942787e-09
2000-11-12 23:30:00,8.76025297e-09
2000-11-13 00:30:00,8.76389095e-09
2000-11-13 01:30:00,8.82937456e-09
2000-11-13 02:30:00,8.88758223e-09
2000-11-13 03:30:00,9.02582542e-09
2000-11-13 04:30:00,1.18852768e-08
2000-11-13 05:30:00,1.3224053e-08
2000-11-13 06:30:00,9.63336788e-09
2000-11-13 07:30:00,9.25865606e-09
2000-11-13 08:30:00,8.95670382e-09
2000-11-13 09:30:00,8.83301254e-09
2000-11-13 10:30:00,8.87666829e-09
2000-11-13 11:30:00,9.01491148e-09
2000-11-13 12:30:00,9.10586095e-09
2000-11-13 13:30:00,9.08767106e-09
2000-11-13 14:30:00,8.93487595e-09
2000-11-13 15:30:00,8.66202754e-09
2000-11-13 16:30:00,8.23274604e-09
2000-11-13 17:30:00,7.85803422e-09
2000-11-13 18:30:00,7.82529241e-09
2000-11-13 19:30:00,8.06539902e-09
2000-11-13 20:30:00,8.28367774e-09
2000-11-13 21:30:00,8.33824743e-09
2000-11-13 22:30:00,8.21819413e-09
2000-11-13 23:30:00,7.91987986e-09
2000-11-14 00:30:00,7.42693373e-09
2000-11-14 01:30:00,6.84303814e-09
2000-11-14 02:30:00,6.30461727e-09
2000-11-14 03:30:00,5.85714588e-09
2000-11-14 04:30:00,5.52245183e-09
2000-11-14 05:30:00,5.77892934e-09
2000-11-14 06:30:00,8.17453838e-09
2000-11-14 07:30:00,8.45466275e-09
2000-11-14 08:30:00,9.03673936e-09
2000-11-14 09:30:00,9.6479198e-09
2000-11-14 10:30:00,1.00735633e-08
2000-11-14 11:30:00,1.01608748e-08
2000-11-14 12:30:00,1.01172191e-08
2000-11-14 13:30:00,9.77161108e-09
2000-11-14 14:30:00,9.37870936e-09
2000-11-14 15:30:00,9.46965883e-09
2000-11-14 16:30:00,9.99352778e-09
2000-11-14 17:30:00,1.05465006e-08
2000-11-14 18:30:00,1.10085239e-08
2000-11-14 19:30:00,1.14669092e-08
2000-11-14 20:30:00,1.19289325e-08
2000-11-14 21:30:00,1.2008968e-08
2000-11-14 22:30:00,1.16997398e-08
2000-11-14 23:30:00,1.12486305e-08
2000-11-15 00:30:00,1.08666427e-08
2000-11-15 01:30:00,1.05719664e-08
2000-11-15 02:30:00,1.03100319e-08
2000-11-15 03:30:00,1.02008926e-08
2000-11-15 04:30:00,1.06556399e-08
2000-11-15 05:30:00,1.12195266e-08
2000-11-15 06:30:00,1.01936166e-08
2000-11-15 07:30:00,9.56060831e-09
2000-11-15 08:30:00,1.01936166e-08
2000-11-15 09:30:00,1.16015144e-08
2000-11-15 10:30:00,1.42317731e-08
2000-11-15 11:30:00,1.80370989e-08
2000-11-15 12:30:00,2.48401193e-08
2000-11-15 13:30:00,3.21597327e-08
2000-11-15 14:30:00,3.61615093e-08
2000-11-15 15:30:00,3.45607987e-08
2000-11-15 16:30:00,3.2276148e-08
2000-11-15 17:30:00,3.10101314e-08
2000-11-15 18:30:00,3.1926902e-08
2000-11-15 19:30:00,3.36149242e-08
2000-11-15 20:30:00,3.4677214e-08
2000-11-15 21:30:00,3.46917659e-08
2000-11-15 22:30:00,3.38623067e-08
2000-11-15 23:30:00,3.25089786e-08
2000-11-16 00:30:00,3.08646122e-08
2000-11-16 01:30:00,2.83907866e-08
2000-11-16 02:30:00,2.60042725e-08
2000-11-16 03:30:00,2.68846634e-08
2000-11-16 04:30:00,2.34213076e-08
2000-11-16 05:30:00,1.52431312e-08
2000-11-16 06:30:00,1.42317731e-08
2000-11-16 07:30:00,1.21290213e-08
